Single Cell Transcriptomic and Genetic Diversity by Single Molecule Long Read Sequencing,55,[0.86505057],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
"Automated, high-throughput identification of genetic structural variants for gene editing and undiagnosed genetic diseases screening",6,[0.88618614],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Investigation of brain mechanisms involved in the Urinary Continence mechanism associated with aging,41,[0.60810833],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Consortium for Immunotherapeutics against Emerging Viral Threats,6,[0.83965461],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
REGULATORS OF EPIDERMAL GENE EXPRESSION,55,[0.85619418],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
CRCNS: Common algorithmic strategies used by the brain for labeling points in high-dimensional space,36,[0.51033903],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
A Big Data Approach Toward the Development of a New Quantitative Measure of Restricted and Repetitive Behaviors,41,[0.49663865],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Neuromodulatory control of collective circuit dynamics in C. elegans,36,[0.8360862],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
High Accuracy Computational Methods for Biomolecular Nuclear Magnetic Resonance Spectroscopy,38,[0.71661582],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Modernizing the Assessment of Financial Decision Making: Development and Evaluation of a Simulated Online Money Management Task in Older Adults,13,[0.87170754],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Identifying determinants of human immunity against influenza: a multiscale approach,6,[0.88142389],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
The interactive roles of the amygdala and orbitofrontal cortex during reversal learning,36,[0.49991217],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Robust biomimetic models of human legs to solve high-dimensional real-time control problems,57,[0.8849661],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
4D ventricle-valve model risk stratification for planning surgical treatment of ischemic mitral regurgitation,33,[0.9069008],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Parsing early emerging heterogeneity related to autism spectrum disorder,41,[0.88919206],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Using complex video stimuli to elucidate atypical brain functioning in ASD,41,[0.89645677],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Comparative Effectiveness of Treat-To-Target Approach versus Routine Care in Management of Gout,32,[0.90216248],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"The Role of an Artificially Intelligent Chatbot in Social Support, Antiretroviral Adherence, and Depressive Symptoms among Young Adults Living with HIV in South Africa",13,[0.82149711],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
EHR-Based Strategies to Improve Outcomes in Familial Hypercholesterolemia,32,[0.90654378],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Optimization of PET Image Reconstruction for Lesion Detection,33,[0.57463636],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Multi-Task MR Simulation for Abdominal Radiation Treatment Planning,33,[0.78968671],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Systems-level identification of key regulators deciding immune cell state,55,[0.86493419],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Development of a novel medication adherability tool to improve cardiovascular disease management,13,[0.90018342],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Improving the Identification and Management of Suicide Risk among Patients Using Prescription Opioids,32,[0.72508019],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Functional Annotation of Natural and Disease Variants in Tryosine Kinases,55,[0.89364279],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Developing Computational Methods for Surveillance of Antimicrobial Resistant Agents,13,[0.42807319],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Omics for TB:  Response to Infection and Treatment,6,[0.55651365],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
"A ""Culture"" Shift: Integrated Bacterial Screening and Antibacterial Susceptibility Test on Microfluidic Digital Array for Bloodstream Infections",6,[0.42548979],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Structural Development of Human Fetal Brain,11,[0.88694169],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
SPOTs: Optical Technologies for Instantly Quantifying Multicellular Response Profiles,33,[0.52875552],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
The Center for Innovation in Intensive Longitudinal Studies (CIILS),13,[0.56983322],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Identification of Novel Agents to Treat PTSD using Clinical Data,32,[0.5240262],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
A statistical framework to systematically characterize cancer driver mutations in noncoding genomic regions,55,[0.85878961],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Biomedical Computing and Informatics Strategies for Infectious Disease Research,6,[0.89629326],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Predicting and analyzing variation in cellular interactomes,55,[0.89834873],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Advanced preoperative assessment of meningiomas,33,[0.89889874],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
A statistical framework to systematically characterize cancer driver mutations in noncoding genomic regions,55,[0.85878961],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
A diagnostic model for malignant pulmonary nodules,33,[0.83974191],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Precision Medicine in Sarcoidosis,6,[0.88713017],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
MUFA-SIRT1 signaling as a central node regulating healthspan,6,[0.90016831],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Developing Drug-like Small Molecules that Target Toxic Repeat RNAs to Alleviate Myotonic Dystrophy Type 1-derived Mis-Splicing,6,[0.86258666],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Towards integrated 3D reconstruction of whole human brains at subcellular resolution,36,[0.52603691],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Advancing understanding of neural representations of threat perception through a novel predictive coding framework,11,[0.8694684],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
"PAGES: Physical Activity Genomics, Epigenomics/transcriptomics Site",55,[0.53136165],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Access to parietal action representations after stroke lesions in visual cortex,11,[0.53943358],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Elucidating host phosphosignaling regulation of Plasmodium vivax liver stage,6,[0.64078976],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Studying crowding as a window into object recognition and development and health of visual cortex,57,[0.63427627],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Prehospital Diagnostic Biomarker for Large Vessel Occlusion,33,[0.84866516],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Computational tools for regulome mapping using single-cell genomic data,55,[0.86957096],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Modeling the Incompleteness and Biases of Health Data,32,[0.89449457],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Enhancing open data sharing for functional genomics experiments: Measures to quantify genomic information leakage and file formats for privacy preservation,38,[0.57831251],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
RNA Sequencing Via Single Reverse Transcript Assessments,55,[0.84093974],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Knowledge Management Center for Illuminating the Druggable Genome,38,[0.88634951],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Scalable platform for optimizing human cardiac tissue engineering via optical pacing and on-demand oxygenation,6,[0.7052457],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Advancing the Measurement and Classification of Lower Urinary Tract Dysfunction,13,[0.67221952],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"An interactive, digital platform to transform biological learning",13,[0.66598514],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Enabling the Next Generation of High Performance Pediatric Whole Body MR Imaging,33,[0.87300775],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Advancing the Measurement and Classification of Lower Urinary Tract Dysfunction,13,[0.67221952],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"A comparison of firearm-related intimate partner homicide in Texas and Maryland: Prevalence, identification of those at risk, and the effect of firearm regulations",13,[0.89453741],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Integrating epidemiologic and environmental approaches to understand and predict Coccidioides exposure and coccidioidomycosis emergence,6,[0.89888189],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Real-time fMRI neurofeedback of large-scale network dynamics in opioid use disorder,41,[0.73169099],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Function and circuitry of adaptive inhibition in the retina,55,[0.53900522],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Reconstructing the temporal landscape of gene regulation in aging,55,[0.4103741],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Contributions of spared brain structures and connections to aphasia recovery,41,[0.70594333],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Development of Thalamocortical Circuits and Cognitive Function in Healthy Individuals and Youth At-Risk for Psychosis,41,[0.89202367],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Anatomic biomarkers of chronic kidney disease progression among children,33,[0.79088177],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Shape up! Kids,33,[0.65631906],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
